               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  39,            0.033419,            0.018886,                   0,                   1,             0.98351,             0.99492,             0.67797,            0.022068,           0.0083279,                   0,            0.008746,            0.008746,            0.008746
                  40,            0.026533,            0.016802,                   0,             0.96626,             0.97619,             0.98483,             0.66448,            0.022952,           0.0082866,                   0,            0.008713,            0.008713,            0.008713
                  41,            0.026123,            0.016984,                   0,             0.93606,             0.98413,             0.98743,             0.63209,            0.025231,           0.0080394,                   0,             0.00868,             0.00868,             0.00868
                  42,            0.027168,            0.015692,                   0,             0.99117,             0.98413,             0.99461,             0.56035,            0.029948,           0.0080531,                   0,            0.008647,            0.008647,            0.008647
                  43,            0.031215,            0.017162,                   0,             0.99843,             0.99206,               0.995,             0.68954,            0.021615,           0.0075237,                   0,            0.008614,            0.008614,            0.008614
                  44,            0.025492,             0.01592,                   0,             0.96711,             0.99206,             0.99243,             0.61708,            0.024877,           0.0076762,                   0,            0.008581,            0.008581,            0.008581
                  45,            0.023787,            0.015349,                   0,              0.9612,             0.98296,             0.98822,             0.74742,            0.020196,           0.0077198,                   0,            0.008548,            0.008548,            0.008548
                  46,            0.022468,            0.015972,                   0,              0.9692,             0.99909,             0.99237,             0.73221,            0.021329,           0.0077162,                   0,            0.008515,            0.008515,            0.008515
                  47,            0.025062,            0.016196,                   0,             0.98976,             0.97619,             0.99445,             0.62475,            0.025845,           0.0075129,                   0,            0.008482,            0.008482,            0.008482
                  48,            0.031788,            0.017378,                   0,             0.98711,             0.98413,             0.99413,             0.61869,            0.027324,           0.0074104,                   0,            0.008449,            0.008449,            0.008449
                  49,            0.026428,            0.016445,                   0,             0.99942,             0.99206,               0.995,             0.74068,              0.0232,            0.007057,                   0,            0.008416,            0.008416,            0.008416
                  50,            0.021496,            0.015364,                   0,             0.99849,             0.99206,               0.995,              0.7652,            0.019879,            0.007023,                   0,            0.008383,            0.008383,            0.008383
                  51,            0.023546,            0.016567,                   0,             0.99133,             0.99206,             0.99476,             0.68841,            0.027423,           0.0072953,                   0,             0.00835,             0.00835,             0.00835
                  52,            0.028292,            0.014583,                   0,                   1,             0.99955,               0.995,             0.69915,             0.02329,           0.0073509,                   0,            0.008317,            0.008317,            0.008317
                  53,            0.023484,             0.01597,                   0,             0.99982,                   1,               0.995,             0.66886,            0.024642,           0.0076279,                   0,            0.008284,            0.008284,            0.008284
                  54,            0.026181,            0.016312,                   0,             0.99984,                   1,               0.995,             0.72482,            0.023493,           0.0073248,                   0,            0.008251,            0.008251,            0.008251
                  55,            0.029433,            0.016051,                   0,             0.99939,                   1,               0.995,             0.76883,            0.019839,           0.0071685,                   0,            0.008218,            0.008218,            0.008218
                  56,            0.027399,            0.014359,                   0,              0.9994,                   1,               0.995,             0.69001,            0.026034,           0.0072541,                   0,            0.008185,            0.008185,            0.008185
                  57,            0.027852,            0.015838,                   0,                   1,             0.99969,               0.995,             0.60229,            0.025713,           0.0074792,                   0,            0.008152,            0.008152,            0.008152
                  58,            0.025424,            0.015109,                   0,             0.98975,                   1,               0.995,              0.7553,            0.021559,           0.0071791,                   0,            0.008119,            0.008119,            0.008119
                  59,            0.026178,            0.014784,                   0,             0.98987,                   1,               0.995,             0.76699,            0.020104,           0.0071126,                   0,            0.008086,            0.008086,            0.008086
                  60,            0.024368,            0.014607,                   0,             0.99737,             0.99206,               0.995,             0.74403,            0.021366,           0.0072476,                   0,            0.008053,            0.008053,            0.008053
                  61,            0.022243,             0.01454,                   0,             0.99683,             0.99206,               0.995,             0.79712,            0.018265,           0.0068365,                   0,             0.00802,             0.00802,             0.00802
                  62,            0.019876,            0.014409,                   0,                   1,             0.99839,               0.995,             0.70488,            0.020618,           0.0073014,                   0,            0.007987,            0.007987,            0.007987
                  63,            0.020876,            0.014998,                   0,                   1,             0.98153,               0.995,             0.79641,            0.019827,           0.0069324,                   0,            0.007954,            0.007954,            0.007954
                  64,            0.024074,            0.015576,                   0,             0.99212,             0.99903,               0.995,             0.77645,            0.018724,           0.0069022,                   0,            0.007921,            0.007921,            0.007921
                  65,            0.020342,            0.014339,                   0,             0.99084,                   1,               0.995,             0.73177,            0.019589,            0.007345,                   0,            0.007888,            0.007888,            0.007888
                  66,            0.019639,            0.013442,                   0,             0.99859,             0.99206,               0.995,             0.77122,            0.018898,           0.0073735,                   0,            0.007855,            0.007855,            0.007855
                  67,            0.021562,            0.014064,                   0,                   1,             0.99834,               0.995,             0.78312,            0.018461,           0.0070448,                   0,            0.007822,            0.007822,            0.007822
                  68,            0.021429,             0.01519,                   0,             0.99861,             0.99206,               0.995,             0.75702,            0.021419,           0.0070593,                   0,            0.007789,            0.007789,            0.007789
