               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  36,            0.033728,           0.0095959,           0.0021822,              0.6402,             0.72183,             0.54555,             0.28485,            0.043881,           0.0063586,             0.01728,            0.008845,            0.008845,            0.008845
                  37,            0.035627,           0.0078554,           0.0022519,             0.60796,             0.66384,             0.48611,             0.33545,            0.051694,            0.006384,             0.02167,            0.008812,            0.008812,            0.008812
                  38,            0.034952,           0.0086775,           0.0021215,             0.57977,             0.74289,             0.56736,             0.35714,            0.050542,           0.0062626,            0.012656,            0.008779,            0.008779,            0.008779
                  39,            0.033655,           0.0077311,           0.0021898,             0.89327,             0.57039,             0.68722,             0.48755,            0.045714,           0.0056014,            0.015973,            0.008746,            0.008746,            0.008746
                  40,            0.035432,           0.0081605,           0.0020088,              0.6438,             0.71306,               0.655,             0.43619,            0.054177,           0.0049169,             0.02364,            0.008713,            0.008713,            0.008713
                  41,            0.033918,           0.0080867,           0.0022697,             0.89461,             0.53267,             0.67055,             0.42117,            0.051101,             0.00505,            0.032263,             0.00868,             0.00868,             0.00868
                  42,            0.029785,            0.008282,           0.0024117,              0.6837,             0.69444,              0.5832,             0.35603,             0.04903,           0.0055641,             0.03081,            0.008647,            0.008647,            0.008647
                  43,            0.028727,           0.0076782,           0.0019488,             0.77265,             0.64583,             0.65804,             0.46026,            0.048815,           0.0051382,            0.033057,            0.008614,            0.008614,            0.008614
                  44,            0.032241,            0.008246,           0.0017566,             0.80985,             0.63624,             0.69963,             0.44824,            0.050147,           0.0054611,             0.03058,            0.008581,            0.008581,            0.008581
                  45,            0.032662,           0.0077264,           0.0016233,             0.58234,             0.68443,             0.63279,             0.44063,            0.044391,           0.0062055,            0.024662,            0.008548,            0.008548,            0.008548
                  46,            0.030704,           0.0071823,           0.0017364,             0.77754,             0.66956,             0.58069,             0.32084,            0.051235,           0.0063389,            0.022625,            0.008515,            0.008515,            0.008515
                  47,            0.033587,           0.0077196,            0.001843,             0.74296,             0.74827,             0.62728,             0.43928,            0.040092,           0.0059278,            0.018082,            0.008482,            0.008482,            0.008482
                  48,            0.031445,           0.0071555,           0.0017959,             0.85232,             0.74552,             0.70971,             0.46986,            0.046736,           0.0049593,            0.022937,            0.008449,            0.008449,            0.008449
                  49,            0.034079,           0.0078108,           0.0018832,             0.86279,             0.74558,             0.73825,             0.48835,            0.046395,           0.0043672,            0.025134,            0.008416,            0.008416,            0.008416
                  50,            0.027744,           0.0079841,           0.0022059,             0.84782,             0.71872,             0.74035,             0.51499,            0.045801,           0.0044649,            0.026234,            0.008383,            0.008383,            0.008383
                  51,            0.028639,           0.0076319,           0.0016475,             0.83388,             0.71657,             0.67185,             0.44171,             0.04898,           0.0043383,            0.027636,             0.00835,             0.00835,             0.00835
                  52,            0.030676,           0.0065558,            0.001469,             0.79231,             0.70728,              0.6135,             0.44849,            0.046494,           0.0044244,            0.028905,            0.008317,            0.008317,            0.008317
                  53,            0.029194,           0.0073431,           0.0017197,             0.82168,             0.69952,             0.64447,             0.42645,            0.050172,           0.0045471,            0.027329,            0.008284,            0.008284,            0.008284
                  54,            0.028796,           0.0067938,           0.0017926,              0.8622,             0.70289,             0.72917,             0.47564,            0.048082,           0.0044757,            0.024059,            0.008251,            0.008251,            0.008251
                  55,            0.027906,           0.0070452,           0.0018668,             0.87579,             0.70597,             0.72348,             0.54033,            0.043271,           0.0044979,            0.019715,            0.008218,            0.008218,            0.008218
                  56,            0.029054,           0.0063639,           0.0019356,             0.85282,             0.74501,             0.69963,             0.51271,            0.043772,           0.0045467,            0.020979,            0.008185,            0.008185,            0.008185
                  57,            0.028612,           0.0067585,           0.0019718,             0.82291,             0.73699,             0.65276,             0.41933,            0.041479,           0.0050534,            0.022287,            0.008152,            0.008152,            0.008152
                  58,            0.024605,           0.0069743,           0.0016917,             0.81636,             0.74118,             0.67382,             0.47422,            0.041049,           0.0053642,            0.020075,            0.008119,            0.008119,            0.008119
