               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  82,            0.024109,            0.017821,           0.0011184,             0.92655,             0.86984,              0.8926,             0.62233,            0.029942,            0.010827,            0.010935,            0.007327,            0.007327,            0.007327
                  83,            0.028575,            0.017324,           0.0011008,             0.92486,             0.85532,              0.9084,             0.59836,             0.03321,            0.011753,             0.01138,            0.007294,            0.007294,            0.007294
                  84,            0.023776,            0.018576,           0.0020168,             0.87416,             0.85775,             0.88306,             0.57522,            0.031779,            0.011902,            0.011071,            0.007261,            0.007261,            0.007261
                  85,            0.022595,            0.016758,           0.0010937,             0.81002,             0.83016,             0.80359,             0.52061,             0.03273,            0.012076,            0.012351,            0.007228,            0.007228,            0.007228
                  86,            0.024933,            0.020351,           0.0010798,             0.82575,             0.78723,             0.80423,               0.537,            0.034606,             0.01158,            0.011002,            0.007195,            0.007195,            0.007195
                  87,            0.023201,            0.015333,           0.0011089,             0.84309,              0.8113,             0.81457,             0.51165,            0.033471,            0.011911,            0.010113,            0.007162,            0.007162,            0.007162
                  88,            0.023411,            0.017732,           0.0013575,             0.87755,             0.73308,             0.75978,             0.53504,            0.032216,            0.012213,           0.0092279,            0.007129,            0.007129,            0.007129
                  89,            0.025743,            0.014544,           0.0011558,             0.94383,             0.71839,             0.78448,             0.55643,            0.034117,            0.010952,            0.008958,            0.007096,            0.007096,            0.007096
                  90,            0.021563,            0.015574,           0.0012124,             0.90473,             0.82344,             0.85496,             0.56132,            0.034275,            0.010689,           0.0099887,            0.007063,            0.007063,            0.007063
                  91,              0.0216,            0.015575,           0.0011399,             0.96726,             0.75184,             0.86509,             0.57696,            0.032688,             0.01112,           0.0081213,             0.00703,             0.00703,             0.00703
                  92,             0.02246,            0.014073,           0.0012374,             0.98838,             0.72968,             0.79332,             0.52735,            0.032975,            0.011169,           0.0081144,            0.006997,            0.006997,            0.006997
                  93,            0.022514,            0.015659,           0.0011756,             0.92155,             0.75379,             0.78249,             0.55106,            0.034747,            0.011268,           0.0085396,            0.006964,            0.006964,            0.006964
                  94,            0.022092,            0.014523,           0.0011846,             0.80853,             0.79206,             0.78516,              0.5011,            0.033538,            0.011633,            0.012619,            0.006931,            0.006931,            0.006931
                  95,             0.02243,             0.01374,           0.0010667,             0.84826,             0.84277,             0.83859,              0.5578,            0.032605,            0.011539,           0.0093417,            0.006898,            0.006898,            0.006898
                  96,            0.022486,            0.015129,          0.00098554,             0.89729,             0.84498,             0.84045,             0.56305,            0.031579,            0.011504,           0.0086304,            0.006865,            0.006865,            0.006865
                  97,            0.022234,            0.015033,          0.00099508,             0.87376,             0.83103,             0.82233,             0.55931,            0.030945,            0.011386,           0.0083674,            0.006832,            0.006832,            0.006832
                  98,            0.022213,            0.014731,           0.0011181,             0.93257,             0.80237,             0.81866,             0.53746,            0.033262,            0.010911,           0.0088144,            0.006799,            0.006799,            0.006799
                  99,            0.022925,            0.017828,           0.0028379,             0.92441,             0.86476,             0.86655,             0.53421,            0.030404,            0.011144,           0.0089075,            0.006766,            0.006766,            0.006766
