               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  39,            0.023223,            0.014275,                   0,             0.99704,             0.97228,             0.99402,             0.90907,            0.016545,            0.008128,                   0,            0.008746,            0.008746,            0.008746
                  40,             0.02245,            0.013791,                   0,             0.99394,             0.97367,             0.99385,             0.84392,            0.017302,           0.0082182,                   0,            0.008713,            0.008713,            0.008713
                  41,             0.02369,            0.014359,                   0,             0.99002,             0.98258,             0.99476,             0.89533,            0.018798,           0.0087273,                   0,             0.00868,             0.00868,             0.00868
                  42,            0.021699,            0.014807,                   0,              0.9851,             0.99802,             0.99478,             0.91345,            0.014518,            0.007838,                   0,            0.008647,            0.008647,            0.008647
                  43,            0.022383,            0.014448,                   0,             0.98383,             0.99802,             0.99484,             0.90673,            0.015159,           0.0075944,                   0,            0.008614,            0.008614,            0.008614
                  44,            0.022049,            0.015131,                   0,             0.99006,             0.98661,             0.99482,             0.86769,            0.016848,           0.0076003,                   0,            0.008581,            0.008581,            0.008581
                  45,            0.023865,             0.01466,                   0,              0.9921,             0.99487,             0.99486,             0.88118,            0.018056,           0.0084711,                   0,            0.008548,            0.008548,            0.008548
                  46,            0.020407,            0.013981,                   0,             0.99558,             0.97228,             0.99384,             0.88709,            0.016791,           0.0086321,                   0,            0.008515,            0.008515,            0.008515
                  47,            0.022781,            0.013765,                   0,             0.98794,              0.9732,             0.99136,             0.84686,            0.018143,            0.010746,                   0,            0.008482,            0.008482,            0.008482
                  48,            0.019748,            0.012953,                   0,              0.9949,             0.97426,             0.99073,             0.88923,            0.017781,           0.0093038,                   0,            0.008449,            0.008449,            0.008449
                  49,            0.021416,            0.013797,                   0,             0.98427,             0.99604,             0.99472,             0.91373,            0.015321,           0.0075361,                   0,            0.008416,            0.008416,            0.008416
                  50,            0.020065,            0.013068,                   0,             0.98436,             0.99802,              0.9948,             0.89535,            0.015303,           0.0077787,                   0,            0.008383,            0.008383,            0.008383
                  51,            0.020111,            0.013333,                   0,             0.99095,             0.99604,             0.99478,             0.92999,            0.014312,           0.0071132,                   0,             0.00835,             0.00835,             0.00835
                  52,            0.021086,            0.013078,                   0,             0.99208,             0.99188,             0.99478,             0.91718,            0.017096,           0.0072104,                   0,            0.008317,            0.008317,            0.008317
                  53,            0.022663,            0.013129,                   0,             0.98623,              0.9926,             0.99472,             0.93874,            0.013357,           0.0071488,                   0,            0.008284,            0.008284,            0.008284
                  54,            0.017959,            0.013105,                   0,             0.98241,              0.9954,             0.99468,             0.92512,            0.014459,            0.007461,                   0,            0.008251,            0.008251,            0.008251
                  55,            0.019597,            0.013021,                   0,             0.99017,             0.99734,             0.99474,             0.94395,            0.012763,           0.0069979,                   0,            0.008218,            0.008218,            0.008218
                  56,             0.01958,            0.013309,                   0,             0.98819,             0.99376,             0.99472,             0.92378,            0.015239,            0.007623,                   0,            0.008185,            0.008185,            0.008185
                  57,            0.021336,            0.014253,                   0,             0.98822,             0.99652,             0.99472,             0.91112,            0.015891,           0.0076157,                   0,            0.008152,            0.008152,            0.008152
                  58,            0.019286,             0.01394,                   0,             0.98738,              0.9901,             0.99468,             0.91731,            0.015065,           0.0074088,                   0,            0.008119,            0.008119,            0.008119
                  59,            0.020244,            0.013692,                   0,             0.99395,             0.97592,              0.9946,             0.93562,            0.013037,            0.007187,                   0,            0.008086,            0.008086,            0.008086
                  60,            0.017521,            0.012308,                   0,             0.98243,              0.9965,             0.99468,              0.9184,            0.016251,           0.0073127,                   0,            0.008053,            0.008053,            0.008053
                  61,            0.019214,            0.012868,                   0,             0.98822,             0.99706,             0.99484,             0.92304,            0.012935,           0.0068416,                   0,             0.00802,             0.00802,             0.00802
                  62,             0.01698,            0.012541,                   0,             0.99009,             0.99208,             0.99478,             0.90662,            0.017103,           0.0075848,                   0,            0.007987,            0.007987,            0.007987
                  63,            0.018979,            0.012596,                   0,             0.99196,             0.97673,              0.9921,             0.90868,            0.012995,            0.007701,                   0,            0.007954,            0.007954,            0.007954
                  64,            0.019276,            0.013667,                   0,             0.98469,             0.98218,             0.99421,             0.94383,            0.014374,           0.0072735,                   0,            0.007921,            0.007921,            0.007921
                  65,            0.020466,            0.013592,                   0,             0.98624,             0.99802,             0.99478,             0.89353,            0.015659,           0.0074678,                   0,            0.007888,            0.007888,            0.007888
                  66,            0.018587,            0.013971,                   0,              0.9862,             0.99604,             0.99482,             0.90444,            0.013435,           0.0069946,                   0,            0.007855,            0.007855,            0.007855
                  67,             0.01763,            0.012613,                   0,             0.98823,             0.99783,              0.9948,             0.92509,            0.012705,           0.0070982,                   0,            0.007822,            0.007822,            0.007822
                  68,            0.019533,             0.01268,                   0,             0.98776,             0.99604,              0.9948,             0.87053,            0.013945,           0.0070935,                   0,            0.007789,            0.007789,            0.007789
                  69,            0.019203,            0.012822,                   0,             0.99018,             0.99815,             0.99486,             0.92554,            0.013081,           0.0069438,                   0,            0.007756,            0.007756,            0.007756
                  70,            0.017489,            0.013248,                   0,             0.99015,             0.99521,             0.99478,             0.88276,            0.015839,           0.0071069,                   0,            0.007723,            0.007723,            0.007723
                  71,            0.020332,            0.012912,                   0,             0.99066,             0.99604,             0.99486,             0.93785,            0.012319,            0.006484,                   0,             0.00769,             0.00769,             0.00769
                  72,            0.017407,            0.012148,                   0,             0.99014,             0.99422,             0.99484,             0.90656,            0.015636,           0.0072612,                   0,            0.007657,            0.007657,            0.007657
                  73,            0.022005,            0.012748,                   0,             0.98956,             0.99604,              0.9948,             0.89843,            0.015444,           0.0072509,                   0,            0.007624,            0.007624,            0.007624
                  74,            0.019144,            0.013409,                   0,             0.98782,             0.99802,              0.9947,              0.8685,            0.017618,           0.0077515,                   0,            0.007591,            0.007591,            0.007591
                  75,            0.016999,            0.012132,                   0,             0.98826,             0.99998,             0.99476,             0.95136,            0.010992,           0.0064359,                   0,            0.007558,            0.007558,            0.007558
                  76,            0.017192,            0.012169,                   0,             0.98632,             0.99941,             0.99478,             0.94616,             0.01334,           0.0069395,                   0,            0.007525,            0.007525,            0.007525
                  77,            0.017579,            0.012583,                   0,             0.98971,             0.99802,             0.99482,             0.93279,            0.012471,           0.0073122,                   0,            0.007492,            0.007492,            0.007492
                  78,            0.016414,            0.012265,                   0,             0.98834,             0.99802,             0.99482,             0.88913,            0.015884,           0.0075845,                   0,            0.007459,            0.007459,            0.007459
                  79,            0.018588,            0.012824,                   0,             0.99148,             0.99604,             0.99484,             0.93796,            0.011844,           0.0067639,                   0,            0.007426,            0.007426,            0.007426
                  80,            0.015786,            0.012246,                   0,             0.99017,              0.9978,             0.99484,             0.94047,            0.012241,           0.0066107,                   0,            0.007393,            0.007393,            0.007393
                  81,            0.018517,            0.012427,                   0,             0.99015,             0.99802,              0.9948,             0.95312,            0.012848,           0.0063959,                   0,             0.00736,             0.00736,             0.00736
                  82,            0.017615,            0.012967,                   0,             0.99212,             0.99761,             0.99482,             0.91992,            0.013548,           0.0067897,                   0,            0.007327,            0.007327,            0.007327
                  83,            0.018051,            0.013025,                   0,             0.99212,             0.99762,             0.99484,              0.9469,            0.011416,           0.0062634,                   0,            0.007294,            0.007294,            0.007294
                  84,            0.017201,             0.01162,                   0,             0.99119,             0.99802,             0.99484,             0.92958,            0.012297,           0.0066096,                   0,            0.007261,            0.007261,            0.007261
                  85,            0.016982,            0.012183,                   0,             0.99019,              0.9995,             0.99484,             0.93773,            0.012543,           0.0066081,                   0,            0.007228,            0.007228,            0.007228
                  86,            0.016135,             0.01188,                   0,             0.99212,             0.99742,             0.99482,             0.95489,             0.01164,           0.0062915,                   0,            0.007195,            0.007195,            0.007195
                  87,            0.016549,             0.01184,                   0,             0.99213,             0.99839,             0.99488,             0.95195,            0.011442,           0.0065589,                   0,            0.007162,            0.007162,            0.007162
                  88,            0.017083,            0.012188,                   0,             0.99212,             0.99747,             0.99488,             0.91789,            0.013272,           0.0067685,                   0,            0.007129,            0.007129,            0.007129
                  89,            0.017676,            0.012568,                   0,             0.99149,             0.99802,             0.99486,             0.93857,            0.010911,           0.0067769,                   0,            0.007096,            0.007096,            0.007096
                  90,            0.015249,            0.012291,                   0,             0.98825,             0.99914,             0.99484,             0.93826,            0.010963,           0.0065827,                   0,            0.007063,            0.007063,            0.007063
                  91,             0.01612,            0.012055,                   0,             0.99017,                   1,             0.99484,             0.94734,           0.0099635,           0.0066473,                   0,             0.00703,             0.00703,             0.00703
                  92,            0.016824,            0.012583,                   0,             0.98796,                   1,             0.99484,             0.93163,            0.013014,           0.0069024,                   0,            0.006997,            0.006997,            0.006997
                  93,            0.017859,            0.011948,                   0,             0.98825,              0.9994,             0.99484,             0.91148,             0.01184,           0.0067386,                   0,            0.006964,            0.006964,            0.006964
                  94,            0.015442,            0.011032,                   0,             0.99299,             0.99604,             0.99492,             0.93974,            0.012659,           0.0069311,                   0,            0.006931,            0.006931,            0.006931
                  95,            0.015148,            0.011145,                   0,             0.99009,                   1,             0.99492,             0.93573,            0.010546,           0.0063438,                   0,            0.006898,            0.006898,            0.006898
                  96,            0.016489,             0.01246,                   0,             0.99212,              0.9974,             0.99486,             0.94014,            0.011818,           0.0061157,                   0,            0.006865,            0.006865,            0.006865
                  97,            0.017151,            0.011979,                   0,             0.99212,             0.99759,              0.9949,             0.93496,            0.011426,           0.0062166,                   0,            0.006832,            0.006832,            0.006832
                  98,            0.015858,            0.011054,                   0,             0.99137,             0.99802,             0.99488,             0.93454,            0.011665,           0.0065666,                   0,            0.006799,            0.006799,            0.006799
                  99,            0.015894,            0.012001,                   0,             0.99305,             0.99802,             0.99488,             0.95346,            0.011124,           0.0064335,                   0,            0.006766,            0.006766,            0.006766
                 100,            0.016326,            0.012325,                   0,             0.99213,             0.99801,             0.99488,             0.93741,            0.012654,           0.0069027,                   0,            0.006733,            0.006733,            0.006733
                 101,             0.01646,            0.010988,                   0,             0.99277,             0.99604,             0.99494,             0.93466,            0.013201,           0.0066442,                   0,              0.0067,              0.0067,              0.0067
                 102,            0.015978,             0.01206,                   0,              0.9918,             0.99604,              0.9949,              0.9412,            0.013123,           0.0066144,                   0,            0.006667,            0.006667,            0.006667
                 103,              0.0148,            0.011592,                   0,             0.99015,             0.99549,              0.9949,             0.95524,           0.0097428,           0.0062676,                   0,            0.006634,            0.006634,            0.006634
