               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  36,            0.042096,            0.025621,           0.0032108,             0.54881,             0.49849,             0.54822,             0.25571,            0.041806,            0.015631,           0.0031043,            0.008845,            0.008845,            0.008845
                  37,            0.039521,            0.025885,           0.0027786,             0.57806,             0.65458,             0.61939,             0.31099,            0.039016,            0.018026,           0.0026806,            0.008812,            0.008812,            0.008812
                  38,            0.040073,            0.025601,           0.0026406,             0.63426,             0.59839,             0.62217,             0.29496,            0.040101,            0.015356,           0.0026044,            0.008779,            0.008779,            0.008779
                  39,            0.039924,            0.023243,           0.0027253,             0.56229,             0.78819,             0.69596,             0.39623,            0.033502,            0.015128,           0.0031658,            0.008746,            0.008746,            0.008746
                  40,            0.039107,            0.024064,           0.0024388,             0.66047,             0.67917,             0.70238,             0.35436,            0.035044,            0.015044,           0.0032434,            0.008713,            0.008713,            0.008713
                  41,            0.039027,            0.024325,           0.0024511,             0.65936,             0.66134,             0.64524,             0.35128,            0.038028,            0.013556,           0.0033905,             0.00868,             0.00868,             0.00868
                  42,            0.036221,            0.022859,           0.0021202,             0.71031,             0.67917,             0.67511,             0.30827,            0.045042,            0.014005,           0.0033922,            0.008647,            0.008647,            0.008647
                  43,              0.0411,            0.023383,           0.0022033,             0.60694,             0.74306,             0.67015,             0.29388,            0.044332,            0.015673,           0.0038704,            0.008614,            0.008614,            0.008614
                  44,            0.037125,            0.024981,           0.0030699,             0.64794,             0.60685,              0.6171,             0.32904,            0.039219,            0.016425,           0.0033768,            0.008581,            0.008581,            0.008581
                  45,            0.036727,            0.023385,           0.0023694,             0.68156,             0.58056,             0.61922,               0.313,            0.041693,            0.015855,           0.0034331,            0.008548,            0.008548,            0.008548
                  46,            0.035647,            0.022215,           0.0024395,             0.66712,             0.58879,             0.62395,             0.30098,            0.047174,            0.014728,           0.0032446,            0.008515,            0.008515,            0.008515
                  47,            0.039828,            0.023568,           0.0021597,             0.62771,             0.65029,             0.62655,              0.2982,            0.042343,            0.013652,           0.0026958,            0.008482,            0.008482,            0.008482
                  48,            0.040457,            0.023208,           0.0021116,             0.56545,             0.70556,             0.63586,             0.32245,            0.035434,            0.014919,           0.0028962,            0.008449,            0.008449,            0.008449
                  49,            0.034734,            0.022446,           0.0020274,             0.50105,             0.79634,             0.64252,              0.2592,            0.041612,            0.014493,           0.0026055,            0.008416,            0.008416,            0.008416
                  50,            0.035797,            0.023757,           0.0019699,             0.67582,             0.61667,             0.61319,             0.29695,            0.036495,            0.015414,           0.0021922,            0.008383,            0.008383,            0.008383
                  51,            0.035929,            0.021999,           0.0019468,             0.63047,             0.56616,             0.57183,             0.34762,            0.035412,            0.015768,              0.0033,             0.00835,             0.00835,             0.00835
                  52,            0.034665,            0.023688,           0.0019602,             0.56411,             0.61814,             0.54654,              0.1881,            0.045174,            0.014872,           0.0032931,            0.008317,            0.008317,            0.008317
                  53,            0.034516,            0.022933,           0.0019135,             0.63285,             0.64306,             0.64824,             0.33928,            0.035642,            0.015543,           0.0040542,            0.008284,            0.008284,            0.008284
                  54,            0.034422,            0.022938,            0.002434,             0.55933,             0.73864,             0.61329,             0.34216,            0.036092,            0.015728,           0.0030029,            0.008251,            0.008251,            0.008251
                  55,            0.035887,            0.022215,           0.0021112,             0.63754,             0.76992,             0.68367,             0.41721,            0.033712,            0.014467,            0.003038,            0.008218,            0.008218,            0.008218
                  56,            0.033283,            0.021528,            0.002158,             0.71276,             0.60882,             0.64455,             0.34549,            0.040487,              0.0144,           0.0032182,            0.008185,            0.008185,            0.008185
                  57,            0.033515,            0.022203,           0.0019744,             0.72529,             0.64156,             0.66431,             0.37012,            0.036049,            0.014497,           0.0032722,            0.008152,            0.008152,            0.008152
                  58,            0.034543,            0.022375,           0.0016149,             0.70267,             0.61608,             0.65146,             0.37278,            0.033995,            0.015424,           0.0034215,            0.008119,            0.008119,            0.008119
                  59,            0.035891,            0.021636,            0.001853,             0.65085,             0.61007,             0.61101,             0.34433,            0.035816,            0.015383,           0.0039729,            0.008086,            0.008086,            0.008086
                  60,            0.034952,            0.020143,           0.0020358,             0.57416,             0.73216,             0.60671,             0.27679,            0.039551,            0.016086,           0.0038877,            0.008053,            0.008053,            0.008053
                  61,            0.033972,            0.020994,           0.0021072,              0.7029,             0.75177,             0.67551,             0.28623,            0.044255,            0.014991,           0.0035418,             0.00802,             0.00802,             0.00802
                  62,            0.036384,            0.021321,           0.0023811,             0.62738,             0.74444,             0.64538,             0.31955,            0.035473,            0.014709,           0.0035378,            0.007987,            0.007987,            0.007987
